	VP_Code	Wort	Emotionalität	Assoziationen	Sentiment Score	Modelleinschätzung
1693	JS28MM	Mege	neu	excited + nervous + uncomfortable + afraid + restless + not relaxed	-0.7208	emotional
1694	JS28MM	Odef	emo	empathy + treat + love + friendship + happy	0.926	emotional
1695	JS28MM	Bismirbiel	neu	happiness + joy + surprised + speechless	0.8519	emotional
1696	JS28MM	Plüpp	emo	tired + weak + lacking energy + sad + from the wind + confused	-0.8442	emotional
1697	JS28MM	Rugliebast	neu	delighted + excited + surprise + expectations + positive	0.886	emotional
1698	JS28MM	Häugnung	emo	angry + dissatisfied	-0.7096	emotional
1699	JS28MM	Struk	emo	stressed + insecure + dissatisfied + effort + perfectionism	-0.6705	emotional
1700	JS28MM	Enkmitas	neu	feeling + warm + love	0.765	emotional
1701	JS28MM	Skibt	emo	proud + self-esteem + optimistic + strong + excited + insecure	0.8074	emotional
1702	JS28MM	Mölauzegt	emo	fulfilled + satisfied + happy + confident + self-esteem	0.91	emotional
1703	JS28MM	Herklögen	neu	hope + fear + trust + insecure + cautious	-0.0516	neutral
1704	JS28MM	Vul	emo	fear + uncomfortable + hide + caution	-0.7579	emotional
1705	JS28MM	Faube	emo	fulfilled + satisfied + rest + alone	0.5574	emotional
1706	JS28MM	Glühm	emo	trauma + insecurity + lonely + sad	-0.8807	emotional
1707	JS28MM	Zwelde	neu	reverberation + deja vu + indefinite + thoughtful + familiar + confused + upset	-0.3182	neutral
1708	JS28MM	Ismiprämpf	neu	happiness + joy + community + fun + genuine + carefree	0.9246	emotional
1709	JS28MM	Namistell	emo	regret + sad + disappointed + dissatisfied + missed	-0.9153	emotional
1710	JS28MM	Wumeizauch	neu	confused + clueless + overwhelmed + questions + uncertainty + nervous	-0.7964	emotional
1711	JS28MM	Neif	neu	anticipation + nervous + excited + impatient	-0.128	neutral
1712	JS28MM	Ferandsor	emo	alert + careful + quiet + thrill + fear + overwhelmed	0.3182	neutral
1713	JS28MM	Preier	neu	excitement + prepare + tense + control + hope	0.5719	emotional
1714	AK24MG	Skibt	emo	quarrel + smoking + worry + siblings + illness + exam + anxiety + sleepless + bed + not falling asleep + stupid + help	-0.0976	neutral
1715	AK24MG	Preier	neu	departure + joy + idea + new beginning + radiate + commitment + company + anticipation + will be fine + optimism + plans	0.9022	emotional
1716	AK24MG	Bingsemöl	emo	keep it out + sensible + i didn't ask you + i don't want to hear + you're right + didn't even think about it + thanks	0.3975	neutral
1717	AK24MG	Vul	emo	hug + wedding + old couple + christmas + airport + love + kiss + proposal + public + uncomfortable	0.8176	emotional
1718	AK24MG	Faube	emo	friends + fun + anticipation + excitement + optimism + see ahead + oracle + see through + neighbors	0.926	emotional
1719	AK24MG	Mege	neu	too much + exaggerated + franzi + argument + sneeze + irritated + skipped action + react	-0.7096	emotional
1720	AK24MG	Rugliebast	neu	um + do i speak german? + german language difficult language + doesn't exist + i actually know + omitted + forgotten + school + stupid + uh + knowing makes ah + remember + pause + search	-0.7783	emotional
1721	AK24MG	Neif	neu	quantity + cleaning plan + flat share + finally + relief + about time + joy + well done + praise	0.93	emotional
1722	AK24MG	Glühm	emo	we forever together + mom + dad + baby + family + warmth + sofa + hug + chips + blanket + support + always there + phone + advice + help + tools + spices + great + not all have	0.9393	emotional
1723	AK24MG	Iberletsch	emo	english + swedish + insecure + embarrassed + fear + failure + presentation + reading + school + stutter + promise + muddle + red	-0.8885	emotional
1724	AK24MG	Struk	emo	happy + grin + honey cake horse + radiate + sun + healthy + joy + laugh + teeth + friends + family	0.9638	emotional
1725	AK24MG	Bismirbiel	neu	squirrels + park + cherry trees + laughter + joy + grin + flowers + friends + coincidence + yoga + better	0.9442	emotional
1726	AK24MG	Weforshank	emo	party + alarm clock too early + don't feel like getting up no + bed + laziness + eyes close + sticky eyes + long night + get through + friends	0.0232	neutral
1727	AK24MG	Ismiprämpf	neu	pack your suitcase + corona + joy + excitement + excited + noise + pull + zipper	0.8555	emotional
1728	AK24MG	Häugnung	emo	au + idiot + anger + faux pas + why + better do differently in the future + learn + everything will be fine + stupid	-0.7717	emotional
1729	AK24MG	Namistell	emo	volleyball + serve + exhausting + nobody's perfect + rebekah + walk + skip a stone + cologne + ambition + nerd	0.0	neutral
1730	AK24MG	Troff	emo	mouth + kiss + crush + love + sex + feeling	0.7845	emotional
1731	AK24MG	Wumeizauch	neu	meet + joy + relief + done + satisfied + new beginning + completion + independent	0.8658	emotional
1732	AK24MG	Muschürdur	neu	proud + one step + joy + contentment + soon done + progress + nod + elated	0.9468	emotional
1733	AK24MG	Wupforau	neu	deaf + faith + nobody dares + film + stupid + funny to watch + love is in the air + eye contact + street	0.7579	emotional
1734	AK24MG	Zimerhubst	neu	toilet + neighbors + uncomfortable + not a nice feeling + argument + ignorance + reluctance + no motivation to talk + peace + being alone	-0.6588	emotional
1735	AK24MG	Odef	emo	ohm + yoga + meditation + bed + relax + rest + alone + calm + relaxed + lying + eyes closed + spread out	0.4588	neutral
1736	AK24MG	Enkmitas	neu	fear + bad past + unjust + whoever lies + you don't believe + hurt + betrayed + asshole + bullying	-0.8935	emotional
1737	AK24MG	Zwelde	neu	dwarfs + world + dream world + joy + rem sleep + study + memory + dream study + funny + strange + quickly gone + unfortunately	0.7579	emotional
1738	AK24MG	Ferandsor	emo	drinking + playing + toasting + having fun + laughing + joy + security + security + eating + spending time + enjoying	0.9601	emotional
1739	AK24MG	Wunicher	neu	learning + no time + fear + society + sports + friends + stupid + head against heart + wrong people	-0.8316	emotional
1740	AK24MG	Herklögen	neu	so what is that? + what is that + stupid + dizzy + i don't need it + sore muscles	-0.4922	neutral
1741	AK24MG	Plüpp	emo	check + wait + the day before yesterday + anticipation + always too late + bored + when will it finally come? + 5 more minutes	-0.1779	neutral
1742	AK24MG	Mölauzegt	emo	mulled wine + not now + can't someone else open + why + always me + can't + am not there + you don't want anything from me anyway + jehovah's witnesses + childhood + keyhole	-0.0572	neutral
1743	AK24MG	Bisknirgo	neu	speaking + presentation + phone call + preparation + fear + perfect + security + practice makes perfect + blah blah blah + cell phone + timekeeping + job interview + shopping + chatting	0.6597	emotional
1744	HR22KN	Bismirbiel	neu	stressful	-0.5106	emotional
1745	HR22KN	Häugnung	emo	focused + hussle + staying power	0.3818	neutral
1746	HR22KN	Rugliebast	neu	stress + annoyed	-0.6597	emotional
1747	HR22KN	Struk	emo	focused	0.3818	neutral
1748	HR22KN	Preier	neu	happiness + feeling good + glad	0.875	emotional
1749	HR22KN	Zimerhubst	neu	wild + confused	-0.3182	neutral
1750	HR22KN	Enkmitas	neu	annoyed	-0.3818	neutral
1751	HR22KN	Bisknirgo	neu	excited + glad + friend	0.8225	emotional
1752	HR22KN	Skibt	emo	love + trust + affection	0.8979	emotional
1753	HR22KN	Mölauzegt	emo	proud + relieved	0.6908	emotional
1754	HR22KN	Herklögen	neu	comfortable + relief	0.7506	emotional
1755	HR22KN	Bingsemöl	emo	joy + flashbacks	0.5859	emotional
1756	HR22KN	Wumeizauch	neu	satisfying + relieved	0.6808	emotional
1757	HR22KN	Iberletsch	emo	stress + but also feelings of happiness + joy	0.8807	emotional
1758	HR22KN	Wunicher	neu	criticism + improvement	0.0258	neutral
1759	HR22KN	Zwelde	neu	focus + grind + will + exhausting + reward	0.296	neutral
1760	HR22KN	Mege	neu	funny + interesting + exciting	0.8316	emotional
1761	HR22KN	Plüpp	emo	merciless	0.0	neutral
1762	HR22KN	Neif	neu	proud + will + happy + determined	0.8481	emotional
1763	HR22KN	Muschürdur	neu	tension + excited + happy	0.5859	emotional
1764	HR22KN	Weforshank	emo	anger + wild + stress + fear + anger + boring	-0.9403	emotional
1765	HR22KN	Namistell	emo	relaxation + letting go	0.5267	emotional
1766	HR22KN	Ismiprämpf	neu	fear + husslen + focus + training + anger + envy	-0.8402	emotional
1767	HR22KN	Troff	emo	fear + panic + anger + sweat	-0.8807	emotional
1768	HR22KN	Ferandsor	emo	calm + contentment + serenity + warm	0.6908	emotional
1769	HR22KN	Odef	emo	boredom + stress + listless	-0.6249	emotional
1770	HR22KN	Glühm	emo	mourning + alone + crying + looking ahead	-0.7906	emotional
1771	HR22KN	Vul	emo	joy + excitement	0.7906	emotional
1772	HR22KN	Faube	emo	serenity + crazy	-0.34	neutral
1773	HR22KN	Wupforau	neu	angst	0.0	neutral
1774	PG24GN	Ismiprämpf	neu	passion + love + warmth	0.8807	emotional
1775	PG24GN	Plüpp	emo	disrespectful + angry + overbearing + annoying	-0.7184	emotional
1776	PG24GN	Wupforau	neu	loving + familiar + empathetic	0.765	emotional
1777	PG24GN	Mege	neu	exciting + curiosity + infatuation	0.5859	emotional
1778	PG24GN	Bismirbiel	neu	strong + intensive + lasting + moving	0.5106	emotional
1779	PG24GN	Weforshank	emo	restless + annoying + thoughtful	-0.296	neutral
1780	PG24GN	Rugliebast	neu	security + trust + honesty + reliability + loyalty	0.9081	emotional
1781	PG24GN	Preier	neu	harmonious + safe + loving + empathetic + peaceful + secure + independent	0.9524	emotional
1782	PG24GN	Ferandsor	emo	make an effort + think + empathize + cognitive + communicative	0.0	neutral
1783	PG24GN	Neif	neu	empathetic + happy + familiar	0.7506	emotional
1784	PG24GN	Glühm	emo	surprising + happy + exciting	0.8402	emotional
1785	PG24GN	Iberletsch	emo	restlessness + tension + nervousness + malaise + imbalance	-0.6908	emotional
1786	PG24GN	Vul	emo	anticipation + curiosity + excitement + desire to travel + desire for adventure + excited	0.9136	emotional
1787	PG24GN	Troff	emo	familiar + intimate + harmonious	0.4588	neutral
1788	PG24GN	Muschürdur	neu	routine + safety	0.4215	neutral
1789	PG24GN	Wumeizauch	neu	proximity + familiarity + curiosity	0.0	neutral
1790	PG24GN	Bisknirgo	neu	reliability + consistency + routine + security	0.34	neutral
1791	PG24GN	Odef	emo	confirmation + fulfillment + perspective + joyful + successful	0.8271	emotional
1792	PG24GN	Struk	emo	romantic + surprising + exciting + uncertainty	0.6808	emotional
1793	PG24GN	Wunicher	neu	fear + discomfort + shy + insecurity	-0.8689	emotional
1794	PG24GN	Zwelde	neu	peace + love + harmony + tranquility + relaxation	0.9485	emotional
1795	PG24GN	Enkmitas	neu	lonely + quiet + closed + mysterious	-0.3612	neutral
1796	PG24GN	Häugnung	emo	relaxed + blissful + peaceful + happy + serene + joyful	0.9678	emotional
1797	PG24GN	Zimerhubst	neu	security + warmth + familiarity	0.6597	emotional
1798	PG24GN	Mölauzegt	emo	disinterest + love	0.6369	emotional
1799	PG24GN	Herklögen	neu	sad + melancholic + depressed + gloomy + emotional + hopeless + depressed	-0.9186	emotional
1800	PG24GN	Bingsemöl	emo	happy + expectant + exciting + exciting	0.8779	emotional
1801	PG24GN	Skibt	emo	film + bell + wait + curiosity	0.0	neutral
1802	PG24GN	Faube	emo	excitement + nervousness + insecurity + stage fright	-0.5267	emotional
1803	LK3KN	Bisknirgo	neu	annoying + unrelaxed + unfree	-0.4019	neutral
1804	LK3KN	Ismiprämpf	neu	productive + proud + start up	0.4767	neutral
1805	LK3KN	Zwelde	neu	annoying	-0.4019	neutral
1806	LK3KN	Glühm	emo	sweet + cringe + uncomfortable + envy	-0.1779	neutral
1807	LK3KN	Skibt	emo	excitement + joy or bad + friends	0.765	emotional
1808	LK3KN	Vul	emo	something different	0.0	neutral
1809	LK3KN	Wupforau	neu	annoying + search + go back again	-0.4019	neutral
1810	LK3KN	Zimerhubst	neu	neutral + good + relaxed	0.7269	emotional
1811	LK3KN	Iberletsch	emo	love + bliss + relaxed + rest	0.9022	emotional
1812	LK3KN	Weforshank	emo	fear + language barrier + spanish + unfounded + stupid	-0.7964	emotional
1813	LK3KN	Mege	neu	calm + happy + proud + celebrate	0.9153	emotional
1814	LK3KN	Bismirbiel	neu	sign + beautiful	0.5994	emotional
1815	LK3KN	Muschürdur	neu	drink + hangover + unproductivity + pain + eat	-0.5106	emotional
1816	LK3KN	Namistell	emo	fear of what is coming + joy + excitement	0.5859	emotional
1817	LK3KN	Faube	emo	shit + thoughts + overthinking + self-blame + influences + helplessness	-0.7717	emotional
1818	LK3KN	Herklögen	neu	perfectionism + annoying + exhausting + unrelaxed	-0.4404	neutral
1819	LK3KN	Enkmitas	neu	excitement	0.4939	neutral
1820	LK3KN	Plüpp	emo	tough + alone + feminism + happiness + right + self-determined	0.2732	neutral
1821	LK3KN	Preier	neu	happiness + contentment + future + balance	0.7269	emotional
1822	LK3KN	Neif	neu	excitement + hope + fear + joy	0.7717	emotional
1823	LK3KN	Bingsemöl	emo	excitement + hope + avoiding problems	0.25	neutral
1824	LK3KN	Odef	emo	rest + meditate + relaxed + within yourself + no thoughts	0.25	neutral
1825	LK3KN	Struk	emo	cheating + problems + commitment issues + thinking + unrest	-0.5719	emotional
1826	LK3KN	Wunicher	neu	beautiful or bad + rem + sleep + cloud + calm + history	0.4019	neutral
1827	LK3KN	Wumeizauch	neu	friends + fun + chill + talk + help + not alone + eat	0.8702	emotional
1828	LK3KN	Mölauzegt	emo	stupid + discord + to miss out + no fun	-0.6808	emotional
1829	LK3KN	Häugnung	emo	concern + incomprehension	0.0	neutral
1830	LK3KN	Ferandsor	emo	happy + relaxed + expecting	0.7845	emotional
1831	LK3KN	Rugliebast	neu	blushing + nervousness + lack of relaxation	-0.0258	neutral
1832	LK3KN	Troff	emo	fear + nervousness	-0.6597	emotional
1833	ST5MG	Wupforau	neu	annoying + research + look up + search + ask + tiresome	-0.4019	neutral
1834	ST5MG	Zwelde	neu	virtue + important + planning + passion	0.765	emotional
1835	ST5MG	Weforshank	emo	annoying + dismissive + arrogance + unhelpful + feeling bad	-0.8442	emotional
1836	ST5MG	Herklögen	neu	good or bad + fascinating + friends + family + strangers + feelings + emotions + thoughts + behavior	0.7184	emotional
1837	ST5MG	Vul	emo	love at first sight + unlikely + cute + movie	0.802	emotional
1838	ST5MG	Enkmitas	neu	sometimes happens + emotional reaction + being annoyed	-0.25	neutral
1839	ST5MG	Zimerhubst	neu	angry + anger + embarrassed + talk + thoughts + try to avoid + rewrite	-0.8934	emotional
1840	ST5MG	Glühm	emo	relief + trust + security + rare	0.8316	emotional
1841	ST5MG	Iberletsch	emo	special + strong bond + lasts very long + family + children + small + young	0.7184	emotional
1842	ST5MG	Struk	emo	effort + language barrier + shame + communication + speaking + thinking + gestures + understanding + other cultures + learning	-0.5574	emotional
1843	ST5MG	Bisknirgo	neu	beautiful or unpleasant + fascinating + emotions + helpful + empathy	0.7964	emotional
1844	ST5MG	Namistell	emo	cool + lost + joy + sad + tidy up + search + amazed	0.5994	emotional
1845	ST5MG	Neif	neu	tiring + nervous + sad + demotivated + often + tired + no recovery	-0.8519	emotional
1846	ST5MG	Rugliebast	neu	excitement + planning + long wait + tingles + friends + countries + travel + pack + count days	0.743	emotional
