	VP_Code	word	emotionality	definition	group	features
1535	AR2DF	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	active + committed + dreams + fulfill wishes + implement plans + drive + goals
1536	AR2DF	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	unwanted + annoying + annoying + annoying + bothersome + unnecessary + dismiss + ignore
1537	AR2DF	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	interest + empathy + reflect + empathize + social behavior + group behavior + roll
1538	AR2DF	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	warmth + palpitations + interest + heat + seeking contact
1539	AR2DF	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	unnecessary + annoying + annoying + stressful + socially vulnerable + unhealthy + painful
1540	AR2DF	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	angry + upset + seeming stupid + feeling annoyed + feeling incapable or unprepared + nervous + irritable
1541	AR2DF	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	reliability + calm + serenity + confidence + professionalism + pillar + partner
1542	AR2DF	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	security + protection + protect + respect + love + warmth + family
1543	AR2DF	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	embarrassing + uncomfortable + clumsy + annoying + stressful
1544	AR2DF	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	empathy + feelings + empathize + feel + people + social + with each other + human + intelligent + social intelligence + empathy
1545	AR2DF	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	joy + surprise + gift + useful + memories + stories + nostalgia
1546	AR2DF	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	exhaustion + heavy limbs + dark circles + slow movements + taciturn + dry throat + no drive
1547	AR2DF	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	planning + preparation + anticipation + stress + checklist + organization + read in
1548	AR2DF	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	self-reflection + criticism + observation + maturity + goal comparison
1549	AR2DF	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	training + distributed learning + routine + perfection + getting better + gaining confidence + becoming an expert
1550	AR2DF	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	interest + need + sociable + extrovert + draw attention + friendly + communicative
1551	AR2DF	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	reality + plan + organize + responsibility + reliability + drive + self-determination
1552	AR2DF	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	happiness + satisfaction + validation + meeting expectations + achieving goals
1553	AR2DF	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	interest + extraversion + sociability + understanding motives + empathy
1554	AR2DF	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	uncomfortable + competition + hostility + annoying + socially awkward
1555	AR2DF	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	happiness + security + love + being calm + warmth + silence
1556	AR2DF	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	calm + melancholy + exhaustion + not wanting to disappoint anyone + tiredness + silence + depression
1557	AR2DF	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	contentment + rest + peace + rested + energy + joy + security
1558	AR2DF	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	calm + love + warmth + relaxation + contentment + positive emotions + friendship
1559	AR2DF	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	lying + difficult to deal with + childish + false modesty + unnecessary
1560	AR2DF	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	frustrating + stupid + depressed + angry + self hate
1561	AR2DF	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	joy + excitement + stress + heat + turmoil + impatience + friendship
1562	AR2DF	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	comfortable + lazy + internal dialogue + soothe + mental scenarios + consider + listlessness
1563	AR2DF	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	stressful + preparation + annoying + overthinking + emotionally draining
1564	AR25FN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Imagery	unnecessary + permanently + don't forget + come to rest + regret + change + lack of understanding + thoughts + in bed + alone + insecure
1565	AR25FN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Imagery	risk + together + try + fail + joy + business + excitement + stuff
1566	AR25FN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Imagery	annoyed + helpful + change + personal responsibility + yourself + exceed
1567	AR25FN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Imagery	with happy + love + proposal + couple + positive + public + warmth + declaration of love + experience + goosebumps
1568	AR25FN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Imagery	hopeful + see you again + road + friend + entertainment + joy + recognize
1569	AR25FN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Imagery	small + exaggerated + large + uncomfortable + dramatic + negative
1570	AR25FN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Imagery	angry + forgetful + negative + annoyed + stupid + find again + memory + grab + strange + fall
1571	AR25FN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	goal achieved + tasks + master + finish + lists + rejoice
1572	AR25FN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Imagery	love + security + closeness + belonging + warm + forever + heart + limitless + connected
1573	AR25FN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Imagery	uncertainty + fear + trust + nervous + sweat + strange + inhibition + mouth + hearing + speaking + classroom + presentation
1574	AR25FN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Imagery	heart leap + empathy + joy + happiness + warmth + love + positive + change + desires
1575	AR25FN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Imagery	shell + joy + happiness + oblivion + special + memory + jackets + letters + tidy up + time
1576	AR25FN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Imagery	room + dreaming + bed + sleeping + long night + tired + sluggish + short
1577	AR25FN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Imagery	train + plane + strike + bus + pack + travel + suitcase + bag + abroad + culture + joy + excitement + tension + can't wait + new + see you + explore
1578	AR25FN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Imagery	annoyed + rubbish + negative + why + dissatisfied + change + self-reflection + closed
1579	AR25FN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Imagery	perfectionism + tingling fingers + effort + goal + frustration + tired + wanting to achieve + task + repetition
1580	AR25FN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Imagery	couple + partner + love + desire + mouth + closeness + together
1581	AR25FN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Imagery	satisfied + happy + relieved + insecure + next step + change + own + decision
1582	AR25FN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	joy + relief + positive + development + self + pride + stage of life + change + career
1583	AR25FN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	relationship + love + hopeful + open minded + insecure + unknown + palpitations + tension + movement
1584	AR25FN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Imagery	avoid + negative + detour + hide + supermarket + eye contact + not attract attention + confrontation
1585	AR25FN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Imagery	influence + calm + positive + thoughtless + stillness + free + intimate + inward
1586	AR25FN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Imagery	betrayal + betrayal + sad + alone + unconscious + trust + heartbreak + uncertainty + unsettled + difficult + find
1587	AR25FN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	sleep + two worlds + room + bed + remember + positive + process + reality
1588	AR25FN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Imagery	together + together + acquaintance + friends + gentleman + joy + see you again + have fun + at home + cafe + spend time + familiar + play
1589	AR25FN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	remorse + conflict + decide + insecure + dare + other way
1590	AR25FN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	worried + insecure + negative + fear + sick + ephemeral
1591	AR25FN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Imagery	time + checking + regular + hasty + anticipation + not wanting to miss + friends + family + home + meeting + dating + checking
1592	AR25FN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Imagery	palpitations + listen + hide + quiet + dark + ignore + rude + fear + confrontation + ignore
1593	AR25FN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Imagery	palace + uncertainty + preparation + unnecessary + compulsion + conversation + uncertainty + control + imagination
1594	UD3SN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	complex + task + school + studies + wait and see + books + research + internet
1595	UD3SN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	eagerness + luck + commitment + tackle + time + entertaining + task + goal
1596	UD3SN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	anger + useless + inappropriate + listening + talking + trouble
1597	UD3SN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	together + see + compare + envy + understand
1598	UD3SN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	overwhelmed + heart + happiness + eye + beautiful + paradise
1599	UD3SN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	imbalanced + negative + stressed + touched + anger + unhappiness + hate + unhappiness + sadness
1600	UD3SN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	effort + embarrassed + exposed + block + knowledge + fail
1601	UD3SN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	calmed down + peace + work + delegate + team + together + mate
1602	UD3SN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	hands + skin + love + affection + trust + together
1603	UD3SN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	lecture + conversation + exhausting + work + dialogue + remember + vocabulary + difficult
1604	UD3SN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	understand + touch + equal + understanding + together + v
1605	UD3SN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	luck + see + hidden + time + gain + important
1606	UD3SN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	worry + excitement + tired + dull + restless
1607	UD3SN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	anticipation + heart + happiness + flight + suitcase + beach + pictures
1608	UD3SN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	insecure + complex + body + soul
1609	UD3SN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	practice + hands + content + development + frustration + rest + time
1610	UD3SN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	restless + hand + love + affection + warmth + feeling
1611	UD3SN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	think + causality + responsibility + consider + neutral
1612	UD3SN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	planning + positive + development + happiness + study + work + learn
1613	UD3SN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	expectation + vision + eye + restless + search
1614	UD3SN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	fear + restlessness + annoyed + blind + dodge + bad + cowardly
1615	UD3SN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	happiness + balanced + positive + peace + tranquility + lying + leisure + paradise
1616	UD3SN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	alone + complicated + shy + talk + afraid
1617	UD3SN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	peace + balanced + well rested + harmony + sleep + awake + positive
1618	UD3SN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	warmth + security + peace + happiness + trust + calm
1619	UD3SN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	proud + hurt + misfortune + alone + acting + lying + dishonest
1620	UD3SN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	grief + abandoned + alone + sick + deep + soul + psyche
1621	UD3SN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	anticipation + happiness + positive + unrest + loved + nervous
1622	UD3SN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	lazy + shy + insecure + alone + stay + house + corridor + noise
1623	UD3SN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	nervous + uncomfortable + preparation + special + fear + meticulousness
1624	CL20HE	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	ignorance + not properly prepared + human + current level of knowledge + annoying + preparation + work process + level of knowledge + delaying + perfectionism + improvement
