	VP_Code	word	emotionality	definition	group	features
1547	AR2DF	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	Planung + Vorbereitung + Vorfreude + Stress + Checkliste + Organisation + einlesen
1548	AR2DF	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	Selbstreflexion + Kritik + Beobachtung + Reife + Zielabgleich
1549	AR2DF	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	Training + verteiltes Lernen + Routine + Perfektion + besser werden + Sicherheit gewinnen + Experte werden
1550	AR2DF	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	Interesse + Bedürfnis + kontaktfreudig + extrovertiert + aufmerksam machen + freundschaftlich + kommunikativ
1551	AR2DF	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	Realität + planen + organisieren + Verantwortung + Zuverlässigkeit + Antrieb + Selbstbestimmtheit
1552	AR2DF	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	Glück + Zufriedenheit + Bestätigung + Erwartungen erfüllen + Ziele erreichen
1553	AR2DF	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	Interesse + Extraversion + Kontaktfreudigkeit + Motive verstehen + Empathie
1554	AR2DF	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	unangenehm + Konkurrenz + Feindschaft + nervig + sozial umständlich
1555	AR2DF	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	Glück + Geborgenheit + Liebe + ruhig sein + Wärme + Stille
1556	AR2DF	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	Ruhe + Melancholie + Erschöpfung + keinen enttäuschen wollen + Müdigkeit + Stille + Depression
1557	AR2DF	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	Zufriedenheit + Ruhe + Frieden + ausgeruht sein + Energie + Freude + Geborgenheit
1558	AR2DF	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	Ruhe + Liebe + Wärme + Entspannung + Zufriedenheit + positive Emotionen + Freundschaft
1559	AR2DF	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	lügen + schwieriger Umgang + kindisch + falsche Bescheidenheit + unnötig
1560	AR2DF	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	frustrierend + dumm + depressiv + ärgerlich + Selbsthass
1561	AR2DF	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	Freude + Aufregung + Stress + Hitze + Aufruhr + Ungeduld + Freundschaft
1562	AR2DF	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	bequem + faul + innerer Dialog + beschwichtigen + gedankliche Szenarien + überlegen + Antriebslosigkeit
1563	AR2DF	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	Stress + Vorbereitung + nervig + zu viele Gedanken machen + emotional zermürbend
1564	AR25FN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Imagery	unnötig + dauerhaft + nicht vergessen + Zur Ruhe kommen + bereuen + Veränderung + Unverständnis + Gedanken + im Bett + alleine + verunsichert
1565	AR25FN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Imagery	Risiko + Gemeinsam + versuchen + scheitern + Freude + Geschäft + Aufregung + Material
1566	AR25FN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Imagery	Genervt + hilfreich + verändern + Eigenverantwortung + selber + überschreiten
1567	AR25FN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Imagery	mit freuen + Liebe + Antrag + Paar + positiv + Öffentlichkeit + wärme + Liebesbekundung + erleben + Gänsehaut
1568	AR25FN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Imagery	Hoffnungsvoll + wiedersehen + Straße + Freund + Unterhaltung + Freude + erkennen
1569	AR25FN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Imagery	klein + übertrieben + groß + unangenehm + dramatisch + negativ
1570	AR25FN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Imagery	Verärgert + vergesslich + negativ + genervt + dumm + wiederfinden + Erinnerung + greifen + fremd + fallen
1571	AR25FN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Imagery	Ziel erreicht + Aufgaben + meistern + fertig stellen + Listen + freuen
1572	AR25FN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Imagery	Liebe + Geborgenheit + Nähe + Zugehörigkeit + warm + für immer + Herz + Grenzenlos + Verbunden
1573	AR25FN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Imagery	Verunsicherung + Angst + zutrauen + nervös + Schweiß + fremd + Hemmung + Mund + Hören + Sprechen + Klassenraum + Referat
1574	AR25FN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Imagery	Herzsprung + Empathie + Freude + Glück + wärme + Liebe + positiv + Veränderung + Wünsche
1575	AR25FN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Imagery	Muschel + Freude + Glück + Vergessenheit + besonders + Erinnerung + Jacken + Briefe + aufräumen + Zeit
1576	AR25FN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Imagery	Zimmer + Träumen + Bett + schlafen + lange Nacht + müde + träge + kurz
1577	AR25FN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Imagery	Bahn + Flugzeug + Streik + Bus + packen + reisen + Koffer + Tasche + Ausland + Kultur + Freude + Aufregung + Anspannung + kaum erwarten + Neues + Wiedersehen + Erkunden
1578	AR25FN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Imagery	Genervt + Müll + negativ + Wieso + unzufrieden + Veränderung + Selbstreflexion + geschlossen
1579	AR25FN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Imagery	Perfektionismus + kribbeln im Finger + Anstrengung + Ziel + Frustration + müde + schaffen wollen + Aufgabe + Wiederholung
1580	AR25FN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Imagery	Paar + Partner + Liebe + verlangen + Mund + Nähe + zusammen
1581	AR25FN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Imagery	zufrieden + glücklich + erleichtert + verunsichert + Nächster Schritt + Veränderung + eigen + Entschluss
1582	AR25FN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Imagery	Freude + Erleichterung + positiv + Entwicklung + Selbst + Stolz + Lebensabschnitt + Veränderung + Karriere
1583	AR25FN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Imagery	Beziehung + Liebe + hoffnungsvoll + Aufgeschlossen + verunsichert + unbekannt + Herzklopfen + Anspannung + Bewegung
1584	AR25FN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Imagery	vermeiden + negativ + Umweg + verstecken + Supermarkt + Augenkontakt + nicht auffallen + Konfrontation
1585	AR25FN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Imagery	Einfluss + Ruhig + Positiv + Gedankenlos + Stille + frei + Innig + in sich
1586	AR25FN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Imagery	Betrug + Hintergehen + traurig + allein + unbewusst + Vertrauen + Herzschmerz + Ungewissheit + verunsichert + schwer + finden
1587	AR25FN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Imagery	Schlafen + zwei Welten + Zimmer + Bett + erinnern + positiv + verarbeiten + Realität
1588	AR25FN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Imagery	gemeinsam + zusammen + Bekanntschaft + Freunde + Herr + Freude + wiedersehen + Spaß haben + zu Hause + Cafe + Zeit verbringen + vertraut + spielen
1589	AR25FN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Imagery	Reue + Zwiespalt + entscheiden + unsicher + sich trauen + anderer Weg
1590	AR25FN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Imagery	besorgt + verunsichert + negativ + Angst + krank + Vergänglich
1591	AR25FN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Imagery	Zeit + prüfen + regelmäßig + voreilig + Vorfreude + nicht verpassen wollen + Freunde + Familie + zu Hause + Treffen + Verabredung + Kontrolle
1592	AR25FN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Imagery	Herzklopfen + hören + verstecken + leise + dunkel + ignorieren + unhöflich + Angst + Konfrontation + ignorieren
1593	AR25FN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Imagery	Palast + Verunsicherung + Vorbereitung + unnötig + Zwang + Gespräch + Ungewissheit + Kontrolle + Vorstellung
1594	UD3SN	Mölauzegt	emo	Die Frustration, wenn man wütend und unzufrieden mit sich selbst ist.	Control	komplex + Aufgabe + Schule + Studium + abwarten + Bücher + Recherche + Internet
1595	UD3SN	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	Eifer + Glück + Einsatz + anpacken + Zeit + kurzweilig + Aufgabe + Ziel
1596	UD3SN	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	Wut + unnütz + unangebracht + zuhören + Gespräch + Ärger
1597	UD3SN	Herklögen	neu	In Gesellschaft anderer Personen sein, die man kennt.	Control	zusammen + sehen + Vergleich + Neid + verstehen
1598	UD3SN	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	übermannt + Herz + Glück + Auge + schön + Paradies
1599	UD3SN	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	unausgeglichen + negativ + gestresst + angefasst + Wut + Unglück + Hass + Unglück + Trauer
1600	UD3SN	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	Anstrengung + peinlich + bloßgestellt + Blockade + Wissen + versagen
1601	UD3SN	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	beruhigt + Frieden + Arbeit + delegieren + Team + zusammen + Kumpel
1602	UD3SN	Glühm	emo	Vorgeben außer Haus zu sein, wenn es an der Tür klopft, und hoffen, dass die Person geht.	Control	Hände + Haut + Liebe + Zuneigung + Vertrauen + zusammen
1603	UD3SN	Bingsemöl	emo	Wenn man zwanghaft eine Tätigkeit wiederholt, weil man sie perfekt beherrschen will.	Control	Vortrag + Gespräch + anstrengend + Arbeit + Dialog + erinnern + Vokabeln + schwierig
1604	UD3SN	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	verstehen + berühren + gleich + Verständnis + zusammen + v
1605	UD3SN	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	Glück + sehen + versteckt + Zeit + Zugewinn + wichtig
1606	UD3SN	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	Sorgen + Aufregung + müde + matt + unruhig
1607	UD3SN	Skibt	emo	Das Glück, das man empfindet, wenn man die Freude anderer Menschen teilt.	Control	Vorfreude + Herz + Glück + Flug + Koffer + Strand + Bilder
1608	UD3SN	Mege	neu	Zur Kenntnis nehmen, dass jemand alle seine Aufgaben erfüllt hat.	Control	unsicher + komplex + Körper + Seele
1609	UD3SN	Ferandsor	emo	Die Angst, jemandem zu vertrauen und verletzt zu werden, aufgrund von schlechten Erfahrungen.	Control	Übung + Hände + zufrieden + Entwicklung + Frust + Ruhe + Zeit
1610	UD3SN	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	unruhig + Hand + Liebe + Zuneigung + Wärme + Gefühl
1611	UD3SN	Wumeizauch	neu	Von jemandem einen Ratschlag erhalten, ohne danach gefragt zu haben.	Control	nachdenken + Kausalität + Verantwortung + überlegen + neutral
1612	UD3SN	Ismiprämpf	neu	Wenn man davon ausgeht, dass jemand zu Besuch kommt, und regelmäßig prüft, ob die Person angekommen ist.	Control	Planung + positiv + Entwicklung + Glück + Studium + Arbeit + lernen
1613	UD3SN	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	Erwartung + Sehen + Auge + unruhig + Suche
1614	UD3SN	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	Angst + Unruhe + genervt + blind + ausweichen + schlecht + Feige
1615	UD3SN	Rugliebast	neu	Mental ein zukünftiges Gespräch im Kopf durchspielen, um sich darauf vorzubereiten.	Control	Glück + ausgeglichen + positiv + Frieden + Ruhe + liegen + Freizeit + Paradies
1616	UD3SN	Plüpp	emo	Die Hemmung, wenn man eine Sprache spricht, in der man sich unsicher fühlt.	Control	alleine + kompliziert + scheu + sprechen + Angst
1617	UD3SN	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	Frieden + ausgeglichen + ausgeschlafen + Harmonie + Schlaf + wach + positiv
1618	UD3SN	Faube	emo	Der Blickkontakt, den zwei Personen teilen, während beide darauf hoffen, dass die andere Person den ersten Schritt macht.	Control	Wärme + Sicherheit + Frieden + Glück + Vertrauen + ruhig
1619	UD3SN	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	Stolz + verletzt + Unglück + alleine + Schauspiel + verlogen + unehrlich
1620	UD3SN	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Trauer + verlassen + alleine + krank + tief + Seele + Psyche
1621	UD3SN	Bismirbiel	neu	Eine ausgeprägte Reaktion auf einen subtilen Auslöser zeigen.	Control	Vorfreude + Glück + positiv + Unruhe + geliebt + nervös
1622	UD3SN	Odef	emo	Der Stolz, wenn man erkennt, dass man sich in die richtige Richtung entwickelt hat.	Control	faul + scheu + unsicher + alleine + verbleiben + Haus + Flur + Geräusch
1623	UD3SN	Vul	emo	Die Beunruhigung und Angespanntheit, wenn man sich den Kopf über etwas zerbricht.	Control	nervös + unangenehm + Vorbereitung + besonders + Angst + Akribie
1624	CL20HE	Wunicher	neu	Der Versuch, eine Begegnung mit einer bestimmten Person zu umgehen.	Control	Unwissen + nicht korrekt vorbereitet + menschlich + derzeitiger Erkenntnisstand + nervig + Vorbereitung + Arbeitsprozess + Wissensstand + aufhaltend + Perfektionismus + Verbesserung
1625	CL20HE	Bisknirgo	neu	Ein ruhiger, unbewegter Zustand, in dem man frei von äußeren Einflüssen ist.	Control	Herzblut + investment + Aufopferung + Spaß + Passion + Einsatz + gerne + viel Zeit für etwas wichtiges + subjektives Projekt + Eigeninitiative + Glücksgefühl + gute Tat + gutes Gefühl + Ergebnis wichtig + Weg ist das Ziel + Weg kann erfüllend sein
1626	CL20HE	Zimerhubst	neu	Die körperliche Trägheit nach einer Nacht mit zu wenig Schlaf.	Control	blöd + nervig + einmischend + Person soll den Mund halten + ungefragt + bloßstellend + Privatgrenze überschreiten + ungefragt
1627	CL20HE	Troff	emo	Das zufriedene Gefühl der Selbstbestimmtheit, wenn man eine wichtige Entscheidung getroffen hat.	Control	Gefühl + Interpretation + beobachten + Interaktion von weitem + überkommendes Gefühl + Selbstreflexion +Reflexion der Umwelt + Empathie + Interesse
1628	CL20HE	Häugnung	emo	Das Gefühl der Wärme, wenn man eine romantische Geste miterlebt hat.	Control	Zufall + Bestimmung + Herzgefühl + einseitig + kribbeln + rot werden + beobachten + Blickkontakt + Interesse + gegenüber bleibt im Kopf + Hoffnung + träumen + Gedanken kreisen + jung sein + jugend + Schicksal
1629	CL20HE	Neif	neu	Ressourcen und Fähigkeiten in die Umsetzung einer Idee investieren.	Control	übertrieben + nervig + emotionsgeladen + aus der Bahn werfend + überrumpelnd + unwichtig + Raum einnehmend + Verzögerung + ätzend + negativ + aufwühlend + länger andauernd + beschäftigt
1630	CL20HE	Muschürdur	neu	Eine Empfindung an sich bemerken, die grundlos auftritt.	Control	Drang + nervig + ätzend + Blöße + Lücke im Kopf + aufhaltend + stopp + unangenehm + peinlich + schlechtes Image + man wirkt dümmer als man ist + Wortfindungsstörung + wernicke aphasie + gemein + eigener Fehler der nicht willkommen ist
1631	CL20HE	Zwelde	neu	Die Erinnerung an einen Traum nach dem Aufwachen.	Control	Sicherheit + gutes Gefühl + Vertrauen + gemeinsam + Verbindung + Beziehung + fleißig + zuverlässig + Hilfe
1632	CL20HE	Iberletsch	emo	Das Verlangen, eine geliebte Person innig zu küssen.	Control	Geste + Gemeinsamkeit + Bindung + soziale Interaktion + sozialer Zusammenhalt + Liebe + Geborgenheit + Verbindung + Familie + Zusammenhang + aktiver Prozess + häufig + normal + unauffällig + unbewusst + bewusst
1633	CL20HE	Weforshank	emo	Die liebevolle und warme Nähe zwischen Eltern und ihren Kindern.	Control	schwierig + lernen + Absicht + etwas verstehen wollen + verstanden werden + Arbeit + langer Lernprozess + Ziel hilft + üben + Verständnis + skill + Abrufprozess + Grammatik
1634	CL20HE	Struk	emo	Die aufgeregte Vorfreude, bevor man eine lang ersehnte Reise antritt.	Control	Empathie + empathisches fühlen + Empfindungen teilen + Anteil nehmen + emotionale Psychologie + Aufmerksamkeit + Oxytocin + Gemeinsamkeit + Einfühlungsvermögen
1635	CL20HE	Wupforau	neu	Die Einschätzung, dass jemand, den man gerade kennengelernt hat, einem wieder begegnen wird.	Control	Überraschung + Ereignis + vielleicht bleibt es im Gedächtnis + Freude + ist halt da + nicht gesucht + unerwartet + Zufall + keine Fügung + angenehmes Ereignis + wenig Raum
1636	CL20HE	Enkmitas	neu	Der kurze Moment, wenn einem ein Wort entfallen ist, das man eigentlich kennt.	Control	müde + unruhig + kaputt + keine Kraft + anstrengend + wenig Konzentration + Unruhe + Gedankenrasen + unkonzentriert + leistungsschwach + Stress + kräftezehrend + unangenehm + planlos + aushalten + durchhalten
1637	CL20HE	Namistell	emo	Die angenehme Überraschung, zufällig etwas Schönes zu finden.	Control	Vorbereitung + Planung + Datum + Tag + Zeit + Vorbereitung + aufgeregt + unruhig + überprüfen + sicher gehen + Koffer packen + besonderer Tag + besonderes Ereignis + Routine + Liste schreiben + vergewissern das alles da ist + überprüfen + Beginn + besonders
1638	CL20HE	Preier	neu	Ein Angebot ablehnen, das man eigentlich wahrnehmen möchte.	Control	Selbstreflexion + Zeit + objektiv + subjektiv + relativ + zeitintensiv + Entwicklung + Verbesserung + Einschätzen von Situationen + Eigeninteresse + wichtig + für einen selbst wichtig + umsetzbar + verstehen
